"","Aging..Premature","Asthenia","Fever","Fever.of.Unknown.Origin","Sweating.Sickness","Hypothermia","Body.Weight","Birth.Weight","Fetal.Macrosomia","Body.Weight.Changes","Weight.Gain","Weight.Loss","Emaciation","Cachexia","Fetal.Weight","Overweight","Obesity","Obesity..Morbid","Thinness","Cardiac.Output..High","Cardiac.Output..Low","Chills","Cyanosis","Infantile.Apparent.Life.Threatening.Event","Edema","Edema..Cardiac","Hydrops.Fetalis","Eye.Manifestations","Eye.Hemorrhage","Eye.Pain","Susac.Syndrome","Fatigue","Mental.Fatigue","Feminization","Fetal.Distress","Flushing","Heart.Murmurs","Systolic.Murmurs","Hot.Flashes","Hypergammaglobulinemia","Intermittent.Claudication","Mobility.Limitation","Motion.Sickness","Space.Motion.Sickness","Neurologic.Manifestations","Cerebrospinal.Fluid.Otorrhea","Cerebrospinal.Fluid.Rhinorrhea","Decerebrate.State","Dyskinesias","Ataxia","Cerebellar.Ataxia","Gait.Ataxia","Athetosis","Catalepsy","Chorea","Dystonia","Torticollis","Hyperkinesis","Hypokinesia","Myoclonus","Psychomotor.Agitation","Akathisia..Drug.Induced","Synkinesis","Tics","Tremor","Gait.Disorders..Neurologic","Gait.Apraxia","Meningism","Neurobehavioral.Manifestations","Apraxias","Alien.Hand.Syndrome","Catatonia","Communication.Disorders","Language.Disorders","Agraphia","Anomia","Dyslexia","Dyslexia..Acquired","Alexia..Pure","Language.Development.Disorders","Speech.Disorders","Aphasia","Aphasia..Broca","Aphasia..Conduction","Aphasia..Primary.Progressive","Primary.Progressive.Nonfluent.Aphasia","Aphasia..Wernicke","Articulation.Disorders","Dysarthria","Echolalia","Mutism","Stuttering","Learning.Disorders","Confusion","Delirium","Consciousness.Disorders","Unconsciousness","Coma","Persistent.Vegetative.State","Stupor","Syncope","Syncope..Vasovagal","Lethargy","Memory.Disorders","Amnesia","Amnesia..Anterograde","Amnesia..Retrograde","Amnesia..Transient.Global","Korsakoff.Syndrome","Mental.Retardation","Perceptual.Disorders","Agnosia","Gerstmann.Syndrome","Prosopagnosia","Auditory.Perceptual.Disorders","Hallucinations","Illusions","Phantom.Limb","Psychomotor.Disorders","Apraxia..Ideomotor","Fasciculation","Muscle.Cramp","Muscle.Hypertonia","Muscle.Rigidity","Muscle.Spasticity","Muscle.Hypotonia","Muscle.Weakness","Muscular.Atrophy","Sarcopenia","Myokymia","Myotonia","Spasm","Hemifacial.Spasm","Trismus","Tetany","Orthostatic.Intolerance","Pain","Back.Pain","Low.Back.Pain","Facial.Pain","Headache","Slit.Ventricle.Syndrome","Labor.Pain","Metatarsalgia","Neck.Pain","Neuralgia","Neuralgia..Postherpetic","Piriformis.Muscle.Syndrome","Sciatica","Pain..Intractable","Pain..Referred","Paralysis","Facial.Paralysis","Gastroparesis","Hemiplegia","Ophthalmoplegia","Ophthalmoplegia..Chronic.Progressive.External","Supranuclear.Palsy..Progressive","Paraplegia","Brown.Sequard.Syndrome","Pseudobulbar.Palsy","Quadriplegia","Respiratory.Paralysis","Vocal.Cord.Paralysis","Paresis","Paraparesis","Paraparesis..Spastic","Psychophysiologic.Disorders","Pupil.Disorders","Anisocoria","Miosis","Horner.Syndrome","Tonic.Pupil","Reflex..Abnormal","Reflex..Babinski","Seizures","Sensation.Disorders","Dizziness","Hearing.Disorders","Hearing.Loss","Deafness","Deaf.Blind.Disorders","Hearing.Loss..Bilateral","Hearing.Loss..Conductive","Hearing.Loss..Functional","Hearing.Loss..High.Frequency","Hearing.Loss..Mixed.Conductive.Sensorineural","Hearing.Loss..Sensorineural","Hearing.Loss..Central","Hearing.Loss..Noise.Induced","Presbycusis","Usher.Syndromes","Hearing.Loss..Sudden","Hearing.Loss..Unilateral","Hyperacusis","Tinnitus","Olfaction.Disorders","Somatosensory.Disorders","Hyperalgesia","Hyperesthesia","Hypesthesia","Paresthesia","Taste.Disorders","Ageusia","Dysgeusia","Vision.Disorders","Amblyopia","Blindness","Amaurosis.Fugax","Blindness..Cortical","Color.Vision.Defects","Diplopia","Hemianopsia","Photophobia","Scotoma","Vision..Low","Sleep.Disorders","Sleep.Deprivation","Urinary.Bladder..Neurogenic","Vertigo","Voice.Disorders","Aphonia","Dysphonia","Hoarseness","Oral.Manifestations","Oral.Hemorrhage","Abdominal.Pain","Abdomen..Acute","Colic","Renal.Colic","Arthralgia","Shoulder.Pain","Chest.Pain","Angina.Pectoris","Acute.Coronary.Syndrome","Angina..Unstable","Angina.Pectoris..Variant","Earache","Toothache","Flank.Pain","Glossalgia","Pain..Postoperative","Pelvic.Pain","Dysmenorrhea","Pseudophakia","Reticulocytosis","Aerophagy","Anorexia","Constipation","Coprophagia","Diarrhea","Diarrhea..Infantile","Dyspepsia","Encopresis","Eructation","Flatulence","Gagging","Halitosis","Heartburn","Hiccup","Hyperphagia","Bulimia","Nausea","Postoperative.Nausea.and.Vomiting","Vomiting","Hematemesis","Morning.Sickness","Hyperemesis.Gravidarum","Vomiting..Anticipatory","Anoxia","Fetal.Hypoxia","Apnea","Cheyne.Stokes.Respiration","Cough","Dyspnea","Dyspnea..Paroxysmal","Hemoptysis","Hypercapnia","Hyperoxia","Hyperventilation","Hypocapnia","Hypoventilation","Mouth.Breathing","Respiratory.Aspiration","Respiratory.Sounds","Snoring","Sneezing","Skin.Manifestations","Cafe.au.Lait.Spots","Ecchymosis","Jaundice","Jaundice..Obstructive","Livedo.Reticularis","Necrolytic.Migratory.Erythema","Pallor","Pruritus","Tinea.Pedis","Purpura","Purpura.Fulminans","Purpura..Hyperglobulinemic","Purpura..Schoenlein.Henoch","Purpura..Thrombocytopenic","Purpura..Thrombocytopenic..Idiopathic","Purpura..Thrombotic.Thrombocytopenic","Waterhouse.Friderichsen.Syndrome","Striae.Distensae","Dysuria","Hypercalciuria","Nocturia","Oliguria","Polyuria","Prostatism","Proteinuria","Albuminuria","Hemoglobinuria","Urinary.Bladder..Overactive","Urinary.Incontinence","Urinary.Incontinence..Stress","Urinary.Incontinence..Urge","Urinoma","Virilism","Hirsutism"
"MESH:D006349",0,0,5.570439,4.419465,0,0,1.371951,2.814262,0,0,0,6.000322,0,11.96834,0,0.8238721,34.1347,0,0,0,23.57075,0,10.46046,0,2.97939,7.038079,4.682001,1.507877,0,0,0,2.276026,0,0,0,0,222.1612,4.913366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97895,0,0,0,0,0,2.24256,0,0,0,0,0,0,0,0,4.767548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.508948,0,0,0,0,0,0,14.90891,0,0,0,0,0,0,0,0,1.810893,0,0,0,0,0,0,0,0,0,4.113247,0,0,0,0,0,0,0.9929911,1.460822,0,0,0,1.367277,0,0,0,0,1.317547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.589265,0,0,0,0,0,0,0,0,1.98778,1.287736,0,0,4.447517,0,0,0,0,0,0,0,0.8451669,0,0,0,0,1.228527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6634894,0,0,3.511072,0,0,0,0,0,0,0,0,0,0,0,0,3.628855,0,2.216127,0,2.575912,0.8484837,1.4376,0,0,0,0,6.597365,65.37075,2.59796,8.970241,0,0,0,0,0,3.355711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01392,5.468451,1.876554,0,0,13.06788,0,1.697074,0,0,4.21026,3.37062,0,0,0,0,0,0,0,0,0,1.454712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.497956,0,5.767043,0,0,0,0,0,0,0
"MESH:D008944",0,0,0.6189376,2.94631,0,0,2.400915,0,0,0,1.48669,1.000054,1.832641,1.994724,0,0,12.4883,0,0,0,51.4271,0,8.717048,0,1.787634,3.51904,4.682001,0,0,0,0,9.104105,0,0,0,0,311.9711,9.826732,0,0,2.218303,0,0,0,0,0,0,0,0,0,0,0,0,0,9.964917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312085,0,0,16.39981,0,0,0,0,0,0,0,0,2.71634,0,0,0,0,0,1.723288,0,0,0,0,0,2.24256,0,0,0,0,1.985982,1.460822,0,0,0,2.734555,0,0,0,0,1.97632,0,0,0,0.8845643,0,0,0,0,0,0,0,0,0,0,0.4844714,0,0,0,0,0,0,0,0,0,0,0,5.963339,2.575472,0,0,0,0,3.350141,0,0,0,0,0,0,0,2.684943,0,0,3.685581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6634894,0,2.196277,3.511072,0,0,0,0,0,2.381207,2.256044,0,0,0,3.192504,0,0,0,4.432254,0,2.575912,1.696967,0,0,0,1.4773,0,8.796487,39.22245,12.9898,6.727681,3.265949,0,0,0,0,0,0,0,0,0,0,0,1.593915,0,0.9231881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01989,0,1.876554,3.637823,1.314729,53.27675,7.504467,6.788297,0,0,2.10513,0,0,0,0,0,0,0,0,0,2.299981,2.909424,0,0,0,0,0,0,0,0,0,0,0,3.867789,4.368077,0,0,0,0,0,0,0,0,0,0,2.883522,0,0,0,0,0,0,0
"MESH:D054058",0,0,1.237875,0,0,0,1.371951,0,0,0,0,0,0,0,0,0.8238721,13.32086,0,2.6706,0,0,0,0,0,1.787634,3.51904,0,0,0,0,0,2.276026,0,0,2.588452,0,0,0,0,0,4.436606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.454457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.985982,0,0,0,0,0,0,0,0,0,0.9881601,1.146929,0,0,2.653693,0,0,0,3.917584,0,0,0,0,0,4.003548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.684943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.985998,0,0,1.596252,0,0,0,0,0,0,1.696967,0,0,0,0,2.420427,193.5227,232.4293,7892.604,376.7501,6.531898,2.817924,0,0,0,1.677855,0,0,0,0,0,0,0,0,0.9231881,0,0,0,0,0,0,0,0,0,0,0,7.971272,0,0.8435127,2.085862,0,0,0,1.001989,0,0,0,0,20.10443,0,0,0,0,2.10513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.130173,0,0,0,0,0,0,0,0
"MESH:D003328",0,0,1.856813,1.473155,0,0,0.3429878,0,0,0,0,0,0,0,0,0,1.665107,1.75294,0,0,8.571183,0,5.230229,0,0.5958781,3.51904,0,0,0,0,0,0,3.585179,0,0,0,4.726834,0,0,0,2.218303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.621324,0,0,0,0,3.495323,0,0,0,0,0,0,0,0,0,0,1.312085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9929911,0,0,0,0,0,0,0,0,0,0.3293867,0,1.590421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.589265,0,0,0,0,0,0,0,0,0,1.287736,0,0,1.482506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098138,0,2.944676,0,0,0,0,0,0,0,2.575912,0,0,1.665245,0,0,0,0,0,1.696967,1.4376,0,0,0,0,30.7877,151.0791,153.2797,376.7501,19.59569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8435127,0,0,0,0,1.001989,0,0,0,0,5.026108,3.752234,3.394149,0,0,4.21026,0,0,0,0,1.639269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.92019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MESH:D012770",0,0,2.475751,1.473155,0,1.945436,1.028964,0,0,0,0,1.000054,0,0,0,0,0.8325537,0,0,0,111.4254,0,0,0,0.5958781,0,0,0,0,0,0,1.138013,0,0,2.588452,0,4.726834,0,0,0,0,0,0,0,0.1398828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.526845,0,0,1.855946,5.248339,0,0,8.945349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.656511,0,0,0,0,0,0,0,0,0,0,2.305707,1.146929,0,0,0.8845643,0,0,0,0,0,0,0,0,0,0,0.4844714,0,0,0,0,0,0,1.277479,0,0,1.36914,0,0,0,0,0,0,0,0,0,0,0,1.407131,0,0.8451669,0,1.342471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6634894,0,0,0,0,0,1.644165,0,0,0,0,0,0,0,1.596252,0,0,0,0,0,0,0.8484837,0,0,0,0,0,5.497804,36.31708,38.96941,33.6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.416259,0,0.8435127,0,0,0,0,23.04574,0,1.876554,0,2.629458,4.020887,3.752234,0,2.110984,0,0,0,2.521353,0,0,0,0,0,0.6123572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.552116,0,0,0,0,0,13.07006,0,0,0,0,0,0,0,0,0,0,0,0
"MESH:D010490",0,0,12.37875,7.365775,0,0,3.429878,1.407131,0,0,4.460069,1.000054,0,0,0,0,3.330215,1.75294,0,0,8.571183,0,1.74341,0,9.53405,14.07616,9.364001,0,0,0,0,2.276026,0,0,0,0,4.726834,0,0,0,0,0,0,0,0,0,0,0,0,1.21966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9279728,0,0,0,2.981783,0,3.495323,0,0,0,0,0,0,0.9054467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9929911,0,0,0,0,0,0,0,0,0,2.305707,0,0,1.972329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.329847,0,0,1.277479,0,0,0,0,0,1.287736,0,0,0,0,0,0,0,0,0,0,0,0,1.342471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.575912,3.393935,0,0,0,0,0,18.69253,7.263417,0,6.727681,0,0,0,0,0,0,0,0,0,0,0,3.650521,3.187831,0,0.9231881,0,0,0,0,0,0,0,0,0,0,0,1.138753,0,1.687025,0,0,0,4.540691,6.011931,0,0,0,3.944187,47.24542,3.752234,5.091223,0,0,0,0,0,0,0,1.639269,0,0,0,0,0,2.909424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.360901,0,4.995911,0,0,0,0,0,0,0,0,0
"MESH:D010493",0,0,32.80369,8.83893,0,0,1.371951,0,0,0,0,1.000054,0,0,0,0,0.8325537,0,0,0,6.428387,0,3.486819,0,5.958781,3.51904,0,0,0,0,0,0,0,0,0,0,7.090251,0,0,3.35825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.154991,0,0,0,0,0,0,0,0,0,0,3.074354,0,0,0,0,0,0,0,0,0,0,0,0,0,1.810662,0,0,0,0,0,0,0,0,0,0,0,3.017896,2.083955,0,0,1.312085,0,0,4.472674,0,0,0,0,0,0,0,0,0.9054467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45456,0,0,0,0,0,0,1.367277,0,0,0,0,7.905281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357097,0,1.294632,1.329847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.665245,0,0,0,0,0,1.696967,5.750401,0,0,1.4773,0,81.3675,26.1483,2.59796,8.970241,3.265949,0,0,0,0,0,0,0,0,0,0,0,0,0,4.615941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8435127,0,0,0,0,0,0,1.876554,0,7.888375,25.13054,3.752234,3.394149,0,0,0,0,0,0,0,3.278539,0,0,0,0,0,1.454712,0,0,0,0,0,0,1.063219,0,0,1.998214,1.414906,0,2.184039,0,0,0,0,0,0,0,0,3.746933,2.065087,0,0,0,0,0,0,0,0
"MESH:D018754",0,0,1.856813,0,0,0,1.371951,1.407131,0,0,0,1.000054,0,0,0,0.8238721,3.330215,1.75294,0,3.836494,36.42753,0,0,0,0,0,2.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.963566,0,0,0,0,0,0,0,0,1.810893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.054049,0,0,0,0,0,0.3293867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.696926,1.452683,5.195921,0,3.265949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001989,0,0,0,0,6.03133,0,0,0,0,0,0,0,0,0,0,2.760105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MESH:D054549",0,0,1.237875,0,0,1.945436,0,0,0,0,0,0,0,0,0,0,1.665107,1.75294,0,0,2.142796,0,0,0,1.787634,10.55712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.810662,0,0,0,0,0,0,0,0,0,0,0,1.508948,0,0,0,1.312085,0,0,7.454457,0,0,0,0,4.070687,6.797187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72728,0,0.9929911,0,0,0,0,1.367277,0,0,0,0,0.6587734,0,1.590421,0,1.769129,0,0,0,0,0,0,0,0,0,0,0,2.714194,0,1.294632,0,0,0,0,0,0,1.36914,0,0,0,0,0,0,0,0,0,0,0,1.407131,0,3.380668,0,4.027414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.192504,0,0,0,0,0,0,0.8484837,0,2.134747,0,0,0,59.37628,21.79025,114.3103,4.48512,3.265949,0,0,0,0,0,0,0,0,0,0,1.825261,0,0,0.9231881,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687025,0,0,0,0,0,0,0,0,1.314729,15.07833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454712,0,0,0,0,0,0,0,0,0,0,0,0,2.184039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MESH:D000783",0,0,6.808314,0,0,0,1.028964,1.407131,0,0,0,1.000054,0,0,0,0,4.162768,1.75294,0,0,6.428387,0,6.973638,0,13.10932,0,2.341,9.047262,2.752642,0,0,2.276026,0,0,2.588452,0,4.726834,0,0,1.679125,88.73213,0,0,0,0.4895899,0,0,0,0,1.21966,0,0,0,0,0,1.536109,2.154991,0,0,0,0,0,0,0,0,3.489531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152917,1.810662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62417,0,0,4.472674,0,0,0,0,0,0,0,0,1.810893,0,0,0,0,0,0,0,3.22936,0,0,3.074354,2.24256,0,0,3.45456,0,2.978973,1.460822,0,0,0,1.367277,6.482816,0,0,0,14.49302,4.587714,1.590421,3.944657,12.3839,0,0,0,0,0,0,0,30.37173,1.992983,0,14.53414,13.57097,0,11.65169,41.22527,0,0,3.832438,3.535169,0,2.738279,0,19.8778,2.575472,0,0,0,0,3.350141,0,35.35402,0,4.221393,0,0,0,5.369886,1.470033,1.607101,1.228527,0,6.635366,6.802261,0,0,0,4.859423,0,0,0,0,0,0,0,7.896134,0,0,0,0,1.721961,4.074054,0,0,0,12.6063,0,16.47208,0,0,0,13.15332,2.082052,0,4.762413,2.256044,0,0,0,4.788756,0,0,0,17.72902,0,7.727737,36.4848,33.0648,10.67374,0,1.4773,4.840855,10.99561,24.69562,2.59796,4.48512,3.265949,2.817924,0,0,0,1.677855,0,0,0,0,0,0,1.593915,0,0.9231881,2.281245,4.164104,0,0,0,0,0,0,0,0,0,1.138753,0,1.687025,43.8031,0,0,0,2.003977,0,3.753108,0,6.573646,19.09921,0,144.2513,0,0,0,0,0,0,0,6.557077,0,0,1.224714,0,4.599962,17.45654,22.48226,0,0,0,0,0,0,0,0,1.998214,0,0,0,0,0,0,0,0,2.614012,0,0,2.497956,0,0,0,0,0,0,0,0,0
"MESH:D017541",0,0,1.856813,1.473155,0,0,0,0,0,0,0,4.000215,0,0,0,0,1.665107,1.75294,0,3.836494,6.428387,0,1.74341,0,5.958781,0,0,0,0,0,0,1.138013,0,0,0,0,9.453669,0,0,0,22.18303,0,0,0,0,0,0,2.944676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.489531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152917,0,3.110911,0,0,0,0,0,2.026585,0,0,0,0,0,0,0.8771293,0.9279728,0,0,0,5.963566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.964955,1.460822,0,0,0,1.367277,0,0,0,0,5.270187,6.881571,4.771263,0,4.422821,0,0,0,3.917584,0,0,0,8.677637,0,0,1.453414,6.785485,0,1.294632,0,0,0,2.554959,0,0,2.738279,2.48942,11.92668,2.575472,0,0,0,0,3.350141,0,17.67701,0,0,0,0,0.3433219,1.342471,0.7350166,0,0,0,2.211789,2.26742,0,0,0,1.214856,0,0,0,0,0,0,0,0,0,0,0,2.694864,1.721961,5.432073,0,0,0,0.6634894,0,2.196277,3.511072,0,0,0,2.082052,0,0,0,0,0,0,1.596252,0,0,0,17.72902,0,18.03139,27.15148,5.750401,0,0,0,2.420427,21.99122,15.97952,7.793881,6.727681,0,0,0,6.297713,0,5.033566,2.041078,2.760105,0,0,0,1.825261,1.593915,0,0.9231881,0,2.082052,0,0,0,0,0,0,0,0,0,1.138753,0,0.8435127,47.97482,0,0,0,0,0,0,0,6.573646,14.0731,3.752234,103.5215,0,0,0,0,0,0,0,0,0,0,0,0,2.299981,5.818847,12.49014,0,0,0,0,0,0,0,0,0,0,0,2.184039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MESH:D017544",0,0,4.951501,7.365775,0,1.945436,3.429878,0,0,0,1.48669,6.000322,0,0,0,0.8238721,9.15809,1.75294,2.6706,0,4.285591,0,0,0,3.575269,0,0,0,0,0,0,3.414039,0,0,0,0,0,0,0,0,48.80267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.810662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312085,0,0,4.472674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.957946,0,0,0,0,0,0,0,0,0,6.258347,51.61178,46.12221,0,0.8845643,0,0,0,0,1.538314,0,0,2.169409,1.992983,4.003548,0.9689428,1.357097,0,2.589265,0,0,0,19.16219,0,0,0,2.48942,0,2.575472,6.707658,0,0,0,0,0,0,0,2.814262,3.527072,0.8451669,0,0,0,0,0,0,0,0,0,0,0,1.214856,0,0,0,0,0,0,0,0,0,0,0,0,3.443922,6.790091,0,0,0,0,0,0,3.511072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.151825,44.96963,17.2512,8.538989,9.763235,1.4773,0,6.597365,13.07415,2.59796,2.24256,0,0,0,6.297713,0,6.711421,0,0,0,0,0,1.825261,0,0,2.769564,0,0,0,0,0,0,0,0,0,0,0,2.277506,0,4.217563,12.51517,0,0,0,4.007954,0,0,0,0,4.020887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.599962,0,0,8.197716,0,0,0,0,0,0,0,0,1.414906,1.933894,0,0,0,0,0,0,0,0,0,0,4.130173,0,0,0,0,0,0,0,0
"MESH:D000799",0,0,3.713626,1.473155,0,0,0.6859757,0,0,0,5.946759,0,0,0,0,0,3.330215,0,0,0,0,0,0,0,16.08871,0,2.341,0,0,0,0,2.276026,0,0,0,0,0,0,0,5.037375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.775071,0,0,0,0,0,0,0,0,0,2.383774,0,0,0,0,0,0,0,0,0,0,2.305833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9279728,1.312085,0,0,1.490891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.727681,0,0,0,0,0,1.460822,0,0,0,0,0,0,0,0,5.928961,0,0,0,2.653693,0,0,0,0,0,0,0,0,0,0,0,6.785485,0,1.294632,1.329847,0,0,0,0,0,0,0,0,0,0,0,5.930023,0,0,0,0,0,1.407131,0,0.8451669,0,2.684943,0,0,1.228527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045531,0,0,0,0,2.376092,0,0,0,0,0,0,0,0,0,0,0,2.381207,0,0,0,2.078257,3.192504,0,0,0,0,0,2.575912,57.69689,38.8152,21.34747,0,2.9546,0,3.298682,0,2.59796,0,0,0,2.730582,0,0,1.677855,0,2.760105,0,0,0,0,1.593915,0,10.15507,0,2.082052,0,0,0,3.732233,0,0,0,0,0,7.971272,0,8.435127,0,0,0,0,0,0,0,0,11.83256,9.046995,0,0,0,0,0,0,0,0,0,6.557077,2.760105,0,2.449429,0,2.299981,0,0,0,0,0,13.19348,0,2.126437,0,0,3.996429,0,0,0,0,0,0,0,0,0,0,0,2.497956,0,2.883522,0,0,0,0,0,2.227056,0
